ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Higher_Education,Date_of_Hire,Status_of_leaving,Mode_of_work,Leaves,Absenteeism,Work_accident,Source_of_Hire,Job_mode
17518,26,Yes,Travel_Frequently,Research & Development,3,Male,3,1,Research Scientist,1,Single,3102,0,No,22,4,0,7,2,6,0,4,Post-Graduation,23-04-2015,Dept.Head,WFH,5,0,No,Walk-in,Contract
16414,42,No,Travel_Frequently,Research & Development,28,Female,2,2,Healthcare Representative,4,Married,4523,0,No,11,3,3,7,4,6,0,4,Graduation,20-01-2015,Better Opportunity,OFFICE,4,3,No,Job Event,FullTime
13005,31,No,Travel_Rarely,Sales,2,Male,3,2,Sales Executive,4,Single,6582,4,Yes,13,3,0,10,2,6,0,5,Post-Graduation,30-05-2015,Salary,WFH,1,1,No,Walk-in,Part Time
16356,33,No,Travel_Rarely,Research & Development,1,Female,4,4,Research Director,3,Divorced,16184,4,No,19,3,1,10,2,6,0,5,12th,02-06-2015,Dept.Head,WFH,2,3,Yes,Job Event,Part Time
12046,37,No,Travel_Rarely,Research & Development,1,Female,3,3,Manufacturing Director,4,Single,7491,4,No,17,3,0,12,3,6,1,2,PHD,07-05-2015,Better Opportunity,OFFICE,1,0,No,Job Event,Part Time
13421,37,No,Travel_Rarely,Research & Development,1,Female,3,2,Manufacturing Director,2,Married,6447,6,No,12,3,1,8,2,6,4,3,Graduation,22-06-2015,Dept.Head,OFFICE,3,0,Yes,Job Event,FullTime
16316,24,No,Travel_Rarely,Research & Development,23,Male,4,1,Research Scientist,4,Married,2725,1,Yes,11,3,2,6,3,6,1,4,Post-Graduation,18-03-2015,Better Opportunity,OFFICE,1,3,No,Job Portal,Part Time
19135,24,Yes,Travel_Frequently,Research & Development,7,Female,3,1,Laboratory Technician,3,Married,2886,1,Yes,16,3,1,6,4,6,1,2,PHD,01-01-2015,Work Accident,WFH,0,0,Yes,Walk-in,Contract
14226,34,No,Travel_Rarely,Research & Development,1,Male,2,1,Research Scientist,4,Married,3622,1,Yes,13,3,1,6,3,6,1,3,12th,26-03-2015,Work Environment,WFH,3,1,Yes,Job Event,Part Time
16964,32,No,Travel_Rarely,Research & Development,9,Female,3,2,Research Scientist,4,Married,6322,1,Yes,12,3,1,6,2,6,0,5,Post-Graduation,16-05-2015,Dept.Head,WFH,4,3,Yes,Job Portal,Contract
17308,29,No,Travel_Rarely,Sales,3,Female,3,2,Sales Executive,3,Married,5561,1,No,14,3,1,6,5,6,1,2,Graduation,27-06-2015,Better Opportunity,OFFICE,0,1,Yes,Recruiter,FullTime
16981,27,No,Travel_Frequently,Sales,3,Female,4,2,Sales Executive,4,Divorced,4647,1,Yes,20,4,2,6,3,6,0,4,PHD,12-04-2015,Salary,WFH,4,2,Yes,Job Event,Contract
14346,25,No,Travel_Rarely,Sales,26,Female,3,2,Sales Executive,4,Single,6180,1,No,23,4,0,6,5,6,1,4,Graduation,04-01-2015,Better Opportunity,WFH,3,0,No,Recruiter,Part Time
14310,34,No,Travel_Rarely,Sales,2,Male,3,2,Sales Executive,4,Single,6274,1,No,22,4,0,6,5,6,1,4,Post-Graduation,04-04-2015,Work Environment,OFFICE,1,1,Yes,Recruiter,Contract
16194,34,No,Travel_Rarely,Research & Development,2,Female,2,1,Research Scientist,1,Single,4381,1,No,11,3,0,6,3,6,1,3,Graduation,08-01-2015,Dept.Head,WFH,1,3,Yes,Recruiter,FullTime
13158,35,No,Travel_Rarely,Research & Development,27,Female,2,1,Research Scientist,1,Single,2559,1,No,11,3,0,6,3,6,1,1,12th,03-06-2015,Work Environment,OFFICE,1,3,Yes,Recruiter,FullTime
15098,31,No,Travel_Rarely,Research & Development,11,Male,3,1,Research Scientist,4,Married,2356,3,Yes,19,3,1,8,2,6,0,2,PHD,28-05-2015,Work Environment,OFFICE,3,1,No,Recruiter,Contract
17821,58,No,Travel_Rarely,Research & Development,5,Female,2,3,Healthcare Representative,2,Divorced,10552,2,Yes,13,3,1,24,3,6,0,4,12th,26-05-2015,Salary,WFH,1,2,No,Job Portal,Part Time
14026,36,No,Travel_Rarely,Research & Development,7,Male,3,1,Research Scientist,4,Single,4678,2,No,18,3,0,8,6,6,0,1,PHD,14-05-2015,Salary,OFFICE,2,2,No,Recruiter,FullTime
15684,33,No,Travel_Frequently,Research & Development,1,Female,4,2,Healthcare Representative,2,Married,5488,1,Yes,13,3,1,6,2,6,1,2,12th,20-04-2015,Work Accident,WFH,5,0,No,Walk-in,Part Time
16608,59,No,Travel_Rarely,Sales,1,Male,3,3,Manager,4,Married,11904,3,Yes,14,3,1,14,1,6,0,4,Graduation,23-01-2015,Work Environment,WFH,2,0,Yes,Job Event,Part Time
16490,45,No,Travel_Rarely,Human Resources,24,Male,3,1,Human Resources,2,Single,2177,1,No,16,3,0,6,3,6,0,4,12th,11-05-2015,Dept.Head,WFH,4,3,Yes,Job Portal,Contract
15754,30,No,Travel_Rarely,Research & Development,20,Male,3,2,Manufacturing Director,1,Married,9957,0,No,15,3,1,7,1,6,0,2,Post-Graduation,20-05-2015,Dept.Head,OFFICE,3,3,No,Walk-in,FullTime
19004,34,No,Travel_Frequently,Research & Development,3,Male,3,2,Healthcare Representative,4,Single,7756,0,No,17,3,0,7,1,6,0,4,Graduation,09-03-2015,Dept.Head,WFH,5,2,Yes,Walk-in,Contract
17808,37,No,Travel_Rarely,Research & Development,25,Female,2,2,Healthcare Representative,4,Divorced,5731,7,No,13,3,2,9,2,6,1,3,12th,14-01-2015,Dept.Head,WFH,5,2,No,Recruiter,FullTime
12383,34,No,Travel_Rarely,Sales,9,Female,3,2,Sales Executive,3,Married,5714,1,No,20,4,0,6,3,6,1,3,PHD,27-03-2015,Work Accident,OFFICE,5,3,Yes,Recruiter,Contract
15182,42,No,Travel_Rarely,Sales,4,Male,3,2,Sales Executive,1,Single,5155,7,No,13,3,0,9,3,6,1,5,Graduation,12-04-2015,Work Accident,OFFICE,5,2,No,Job Portal,FullTime
16102,44,Yes,Travel_Rarely,Research & Development,10,Male,3,1,Research Scientist,3,Single,2936,1,Yes,11,3,0,6,4,6,0,2,PHD,12-03-2015,Work Environment,OFFICE,3,3,Yes,Job Portal,FullTime
15869,28,No,Travel_Rarely,Research & Development,19,Male,2,1,Laboratory Technician,1,Married,3196,1,No,12,3,3,6,2,6,3,3,Post-Graduation,19-01-2015,Better Opportunity,WFH,0,3,No,Job Event,Part Time
12894,46,No,Travel_Rarely,Research & Development,2,Male,3,2,Manufacturing Director,4,Divorced,7379,2,No,11,3,1,12,3,6,1,4,Post-Graduation,25-01-2015,Better Opportunity,WFH,2,1,Yes,Job Event,Contract
17412,31,No,Travel_Rarely,Research & Development,11,Male,3,2,Healthcare Representative,1,Married,6833,1,Yes,12,3,0,6,2,6,0,1,Graduation,06-03-2015,Salary,WFH,4,3,No,Job Event,Contract
17988,59,No,Travel_Rarely,Sales,3,Female,2,2,Sales Executive,4,Single,5171,5,No,17,3,0,13,2,6,0,5,Post-Graduation,12-06-2015,Dept.Head,WFH,5,0,No,Job Event,Contract
15644,29,No,Travel_Rarely,Research & Development,7,Male,3,2,Healthcare Representative,4,Divorced,6623,1,Yes,11,3,2,6,2,6,1,0,Post-Graduation,03-05-2015,Dept.Head,OFFICE,2,0,No,Walk-in,Part Time
12424,27,No,Travel_Frequently,Sales,2,Male,1,2,Sales Executive,4,Single,5071,3,No,20,4,0,8,3,6,0,0,PHD,30-03-2015,Salary,WFH,5,3,No,Job Portal,Contract
14530,41,No,Travel_Frequently,Research & Development,22,Female,3,2,Research Scientist,4,Divorced,5467,3,Yes,14,3,2,12,4,6,3,3,12th,28-05-2015,Work Accident,WFH,4,3,No,Walk-in,Contract
15948,37,No,Travel_Rarely,Research & Development,4,Male,3,1,Research Scientist,3,Married,2996,7,Yes,15,3,0,8,2,6,1,3,PHD,24-03-2015,Better Opportunity,OFFICE,3,1,No,Recruiter,FullTime
14355,39,No,Non-Travel,Research & Development,25,Male,3,3,Healthcare Representative,3,Married,10920,3,No,21,4,1,13,2,6,0,5,Post-Graduation,06-03-2015,Better Opportunity,OFFICE,4,2,Yes,Job Portal,Contract
13226,27,No,Travel_Rarely,Sales,10,Female,2,2,Sales Executive,4,Married,5769,1,Yes,11,3,0,6,3,6,4,4,Graduation,14-04-2015,Dept.Head,WFH,0,2,No,Job Event,Part Time
15411,47,No,Travel_Rarely,Research & Development,1,Male,3,1,Research Scientist,4,Married,3420,7,No,12,3,1,17,2,6,1,2,12th,26-05-2015,Better Opportunity,WFH,2,1,No,Job Event,FullTime
18326,37,No,Non-Travel,Research & Development,5,Male,4,1,Laboratory Technician,3,Single,3500,0,No,14,3,0,7,2,6,1,3,PHD,25-03-2015,Better Opportunity,WFH,4,0,No,Job Portal,Part Time
18134,38,No,Travel_Frequently,Human Resources,10,Male,3,2,Human Resources,3,Married,6077,3,No,11,3,0,10,2,6,1,2,Post-Graduation,18-05-2015,Salary,OFFICE,4,1,No,Job Event,Part Time
12351,32,No,Non-Travel,Research & Development,1,Male,3,2,Research Scientist,1,Married,4087,4,No,14,3,1,9,3,6,1,2,Graduation,31-05-2015,Salary,WFH,1,1,Yes,Job Portal,FullTime
14051,29,No,Travel_Frequently,Research & Development,2,Male,3,2,Healthcare Representative,4,Divorced,8853,1,No,19,3,1,6,0,6,1,3,PHD,26-04-2015,Salary,OFFICE,2,3,Yes,Walk-in,FullTime
19426,43,No,Travel_Rarely,Research & Development,27,Male,4,1,Laboratory Technician,2,Divorced,4876,5,No,12,3,1,8,0,6,0,2,12th,02-04-2015,Work Accident,OFFICE,2,2,Yes,Walk-in,Contract
15169,30,No,Travel_Rarely,Research & Development,7,Male,2,1,Research Scientist,2,Married,2141,1,No,12,3,1,6,3,6,1,1,Graduation,16-06-2015,Work Accident,OFFICE,0,0,Yes,Job Event,FullTime
13018,24,No,Travel_Frequently,Research & Development,2,Female,3,1,Research Scientist,4,Single,3760,1,Yes,13,3,0,6,2,6,1,3,12th,28-05-2015,Better Opportunity,OFFICE,4,0,Yes,Job Portal,Part Time
18340,33,No,Travel_Rarely,Sales,2,Male,3,2,Sales Executive,4,Divorced,5505,1,No,14,3,2,6,5,6,0,4,Graduation,24-06-2015,Work Environment,WFH,3,2,Yes,Job Event,FullTime
18973,33,No,Non-Travel,Sales,16,Female,3,2,Sales Executive,4,Divorced,5368,1,Yes,25,4,1,7,2,6,1,2,Graduation,06-01-2015,Salary,OFFICE,0,0,No,Walk-in,FullTime
12241,37,No,Travel_Frequently,Sales,1,Male,1,2,Sales Executive,4,Divorced,9525,1,No,14,3,2,6,2,6,1,3,Graduation,20-04-2015,Work Environment,OFFICE,3,3,No,Job Event,Contract
16911,24,No,Travel_Rarely,Research & Development,29,Male,3,1,Laboratory Technician,1,Divorced,3907,1,No,13,3,3,6,2,6,1,2,Graduation,26-05-2015,Salary,WFH,4,1,Yes,Recruiter,Part Time
17687,27,No,Travel_Rarely,Research & Development,8,Female,3,1,Research Scientist,4,Single,3445,1,No,11,3,0,6,5,6,1,4,Graduation,12-01-2015,Better Opportunity,WFH,3,3,Yes,Recruiter,Contract
17001,38,No,Travel_Frequently,Research & Development,2,Female,2,1,Laboratory Technician,2,Married,2468,4,No,14,3,1,9,4,6,0,5,Graduation,13-02-2015,Salary,OFFICE,0,0,No,Recruiter,FullTime
18153,42,No,Non-Travel,Research & Development,10,Male,3,1,Research Scientist,3,Married,2936,3,No,22,4,2,10,1,6,3,3,PHD,11-06-2015,Better Opportunity,OFFICE,4,2,Yes,Job Portal,Part Time
17985,38,No,Travel_Frequently,Human Resources,1,Male,3,1,Human Resources,2,Married,2991,0,Yes,11,3,1,7,2,6,1,2,PHD,31-03-2015,Dept.Head,OFFICE,1,3,No,Recruiter,Contract
13817,32,No,Travel_Rarely,Research & Development,29,Female,2,1,Laboratory Technician,2,Single,2837,1,No,13,3,0,6,3,6,4,1,Post-Graduation,02-06-2015,Work Accident,WFH,1,3,Yes,Walk-in,Part Time
17228,39,No,Non-Travel,Research & Development,9,Male,3,5,Manager,4,Single,19431,2,No,13,3,0,21,3,6,1,3,Post-Graduation,03-06-2015,Work Environment,WFH,1,1,No,Job Event,Contract
12246,50,Yes,Travel_Frequently,Sales,1,Male,3,2,Sales Executive,3,Divorced,6728,7,No,12,3,2,12,3,6,0,1,Graduation,27-01-2015,Dept.Head,OFFICE,5,0,No,Recruiter,Contract
18261,36,No,Travel_Rarely,Sales,11,Female,2,2,Sales Executive,4,Married,6652,4,No,13,3,1,8,2,6,0,0,12th,27-05-2015,Better Opportunity,OFFICE,2,3,No,Job Event,Contract
15256,27,No,Travel_Rarely,Research & Development,4,Male,4,2,Manufacturing Director,2,Married,6142,1,Yes,20,4,1,6,0,6,0,3,Post-Graduation,26-03-2015,Salary,OFFICE,5,0,Yes,Job Portal,Contract
17744,32,No,Travel_Frequently,Research & Development,2,Male,3,1,Laboratory Technician,4,Single,3068,0,No,13,3,0,8,2,7,3,6,PHD,02-03-2014,Salary,WFH,5,1,Yes,Walk-in,Part Time
14941,36,No,Travel_Rarely,Research & Development,27,Male,3,2,Healthcare Representative,3,Married,5237,6,No,13,3,2,17,3,7,7,7,12th,28-03-2014,Work Environment,OFFICE,0,2,No,Recruiter,Contract
16070,31,No,Travel_Rarely,Research & Development,7,Male,3,2,Laboratory Technician,4,Divorced,5915,3,No,22,4,1,10,3,7,1,7,Post-Graduation,31-03-2014,Better Opportunity,WFH,5,3,No,Recruiter,FullTime
15762,37,No,Travel_Rarely,Research & Development,1,Male,2,2,Manufacturing Director,3,Divorced,5993,1,No,18,3,1,7,2,7,0,7,Post-Graduation,09-03-2014,Dept.Head,WFH,0,3,No,Job Event,Part Time
14725,33,No,Non-Travel,Sales,22,Male,3,2,Sales Executive,2,Married,6146,0,No,13,3,1,8,2,7,0,7,PHD,08-06-2014,Work Accident,OFFICE,4,3,No,Job Portal,Contract
12066,31,Yes,Travel_Rarely,Sales,6,Male,1,2,Sales Executive,3,Married,6172,4,Yes,18,3,0,12,3,7,7,7,Post-Graduation,02-02-2014,Salary,WFH,1,1,No,Job Portal,Part Time
14190,41,No,Travel_Frequently,Research & Development,10,Male,2,4,Manager,1,Divorced,17181,4,No,13,3,1,21,2,7,7,7,Post-Graduation,01-05-2014,Dept.Head,OFFICE,2,2,Yes,Walk-in,Part Time
13078,53,No,Travel_Rarely,Sales,6,Male,3,2,Sales Representative,3,Married,2306,2,Yes,20,4,1,13,3,7,4,5,PHD,20-04-2014,Work Environment,WFH,0,1,No,Recruiter,Contract
13423,51,No,Travel_Rarely,Research & Development,3,Female,3,4,Healthcare Representative,2,Single,13734,3,No,18,3,0,21,6,7,1,0,Graduation,22-06-2014,Salary,WFH,0,2,Yes,Recruiter,FullTime
13493,27,No,Travel_Rarely,Research & Development,9,Female,3,1,Research Scientist,2,Single,2279,1,No,16,3,0,7,2,7,0,3,12th,17-06-2014,Salary,WFH,1,1,Yes,Job Event,Contract
14740,38,No,Travel_Rarely,Research & Development,29,Male,3,2,Manufacturing Director,4,Married,6261,3,No,18,3,1,9,3,7,1,7,12th,02-03-2014,Better Opportunity,OFFICE,3,0,No,Recruiter,FullTime
12716,49,No,Non-Travel,Research & Development,18,Male,3,2,Manufacturing Director,4,Divorced,6804,1,Yes,15,3,2,7,0,7,1,7,12th,21-04-2014,Work Accident,WFH,2,0,No,Walk-in,Part Time
14108,40,No,Travel_Rarely,Research & Development,19,Male,3,2,Laboratory Technician,4,Married,2741,8,Yes,15,3,1,15,2,7,3,7,Post-Graduation,25-04-2014,Better Opportunity,OFFICE,3,2,Yes,Job Portal,FullTime
19466,27,No,Travel_Frequently,Sales,20,Female,3,2,Sales Executive,3,Single,9981,1,No,14,3,0,7,2,7,0,7,PHD,19-01-2014,Work Environment,WFH,2,3,No,Job Event,Part Time
15665,50,No,Travel_Rarely,Sales,1,Female,3,5,Manager,4,Divorced,19517,3,No,11,3,1,32,3,7,0,6,Post-Graduation,17-05-2014,Work Accident,OFFICE,1,2,No,Walk-in,Contract
12115,46,No,Travel_Rarely,Sales,2,Female,1,4,Manager,2,Married,16872,3,Yes,12,3,1,28,2,7,7,7,PHD,21-04-2014,Better Opportunity,OFFICE,2,0,Yes,Job Portal,FullTime
19036,35,No,Travel_Rarely,Research & Development,22,Female,4,3,Manager,2,Divorced,11996,7,No,18,3,1,10,6,7,6,2,Graduation,27-03-2014,Work Environment,OFFICE,5,0,No,Job Portal,FullTime
16948,49,No,Travel_Rarely,Research & Development,1,Female,2,4,Healthcare Representative,3,Single,13964,7,Yes,12,3,0,25,2,7,0,7,Post-Graduation,10-03-2014,Better Opportunity,WFH,5,1,Yes,Walk-in,Contract
16856,31,No,Travel_Rarely,Sales,7,Male,3,2,Sales Executive,4,Divorced,7547,4,No,12,3,3,13,3,7,1,7,Post-Graduation,29-03-2014,Work Environment,OFFICE,0,2,Yes,Job Portal,FullTime
17601,32,No,Travel_Rarely,Research & Development,2,Female,4,2,Research Scientist,4,Single,5055,7,No,16,3,0,10,0,7,0,7,12th,28-01-2014,Dept.Head,WFH,1,1,No,Job Portal,Part Time
17850,33,No,Travel_Frequently,Sales,10,Male,2,2,Sales Executive,4,Single,4682,3,No,14,3,0,9,6,7,0,1,PHD,26-03-2014,Work Accident,OFFICE,5,0,Yes,Walk-in,Contract
13590,29,Yes,Travel_Rarely,Research & Development,8,Male,1,1,Laboratory Technician,1,Married,2119,1,Yes,11,3,0,7,4,7,0,7,Graduation,19-03-2014,Dept.Head,WFH,0,0,Yes,Walk-in,FullTime
17267,29,No,Travel_Rarely,Sales,10,Female,2,2,Sales Executive,2,Divorced,8268,1,Yes,14,3,2,7,2,7,1,7,12th,23-05-2014,Better Opportunity,OFFICE,5,2,Yes,Walk-in,Part Time
13675,37,No,Travel_Rarely,Research & Development,6,Male,4,2,Research Scientist,1,Divorced,5974,4,Yes,13,3,2,13,2,7,6,7,Graduation,17-04-2014,Work Accident,WFH,3,0,Yes,Walk-in,Part Time
12191,40,No,Travel_Rarely,Research & Development,10,Female,4,1,Laboratory Technician,3,Married,2213,3,Yes,13,3,1,10,3,7,1,7,12th,11-05-2014,Salary,WFH,5,2,No,Walk-in,FullTime
15255,28,No,Travel_Rarely,Sales,9,Male,3,2,Sales Executive,4,Single,5253,1,No,16,3,0,7,1,7,0,7,Graduation,07-03-2014,Salary,OFFICE,4,0,No,Recruiter,FullTime
13630,51,No,Travel_Rarely,Sales,14,Female,3,2,Sales Executive,4,Married,4936,4,No,11,3,1,18,2,7,0,7,PHD,23-06-2014,Dept.Head,WFH,4,1,Yes,Job Portal,FullTime
17400,56,No,Travel_Frequently,Sales,6,Female,4,4,Sales Executive,1,Married,13212,9,No,11,3,3,36,0,7,7,7,Graduation,07-04-2014,Work Environment,OFFICE,5,1,Yes,Walk-in,FullTime
16244,34,No,Travel_Rarely,Research & Development,2,Male,2,1,Research Scientist,3,Divorced,2768,3,No,12,3,1,14,3,7,5,7,12th,19-04-2014,Salary,WFH,2,0,Yes,Recruiter,Part Time
17535,33,Yes,Travel_Rarely,Research & Development,15,Male,3,3,Manager,3,Married,13610,7,Yes,12,3,0,15,2,7,7,7,12th,30-05-2014,Dept.Head,OFFICE,2,1,No,Job Event,Part Time
14198,26,Yes,Travel_Frequently,Human Resources,17,Female,3,1,Human Resources,3,Divorced,2741,0,Yes,11,3,1,8,2,7,1,0,Graduation,03-02-2014,Dept.Head,WFH,4,3,Yes,Job Event,Contract
13746,25,No,Travel_Rarely,Sales,13,Male,3,1,Sales Representative,3,Married,2096,1,No,11,3,0,7,1,7,0,6,PHD,18-02-2014,Work Accident,OFFICE,1,1,No,Job Event,Contract
16807,31,No,Travel_Rarely,Sales,6,Male,4,2,Sales Executive,4,Divorced,5460,4,No,22,4,2,13,4,7,5,7,PHD,14-01-2014,Work Accident,WFH,4,1,No,Recruiter,Part Time
14724,38,No,Travel_Rarely,Sales,7,Female,2,2,Sales Executive,4,Single,4028,0,No,20,4,0,8,2,7,0,5,PHD,23-02-2014,Work Accident,OFFICE,1,2,No,Recruiter,FullTime
12949,32,No,Travel_Rarely,Research & Development,3,Female,3,3,Research Director,4,Single,11159,3,No,15,3,0,10,6,7,7,7,Graduation,19-02-2014,Dept.Head,WFH,4,1,Yes,Walk-in,FullTime
14628,47,No,Travel_Rarely,Sales,14,Male,3,2,Sales Executive,1,Single,4960,2,No,12,3,0,20,2,7,1,7,Post-Graduation,13-06-2014,Salary,WFH,5,0,No,Recruiter,Part Time
18237,28,Yes,Travel_Rarely,Research & Development,1,Female,1,1,Research Scientist,2,Single,2216,7,Yes,13,3,0,10,4,7,3,7,12th,11-06-2014,Salary,OFFICE,0,0,Yes,Job Portal,FullTime
13317,27,No,Travel_Rarely,Research & Development,7,Female,2,2,Healthcare Representative,1,Single,6811,8,No,19,3,0,9,2,7,0,7,PHD,07-02-2014,Salary,WFH,3,2,No,Walk-in,FullTime
12487,47,No,Travel_Rarely,Sales,2,Female,3,2,Sales Executive,4,Married,4537,0,Yes,22,4,1,8,2,7,7,7,12th,13-01-2014,Work Accident,WFH,2,0,Yes,Job Event,Part Time
17078,41,Yes,Travel_Rarely,Research & Development,2,Female,1,1,Laboratory Technician,4,Divorced,2778,4,Yes,13,3,1,10,1,7,1,0,Graduation,24-02-2014,Dept.Head,OFFICE,0,2,Yes,Walk-in,FullTime
14906,31,No,Travel_Rarely,Sales,7,M,2,1,Sales Representative,3,Married,2329,3,No,15,3,0,13,2,7,5,2,12th,04-05-2014,Dept.Head,OFFICE,3,0,No,Walk-in,FullTime
16363,26,No,Travel_Frequently,Sales,1,Male,2,2,Sales Executive,1,Single,4294,1,No,12,3,0,7,2,7,0,7,PHD,14-06-2014,Better Opportunity,WFH,4,2,No,Recruiter,Part Time
14317,36,No,Non-Travel,Sales,8,Male,3,2,Sales Executive,4,Divorced,5079,4,No,13,3,2,12,3,7,0,7,12th,15-05-2014,Salary,OFFICE,1,2,Yes,Job Event,FullTime
17295,40,No,Travel_Rarely,Sales,26,Male,3,2,Sales Executive,1,Married,8396,1,No,14,3,1,8,3,7,7,5,Post-Graduation,27-04-2014,Dept.Head,WFH,0,3,No,Walk-in,FullTime
15390,25,Yes,Travel_Rarely,Research & Development,4,Male,3,1,Laboratory Technician,4,Married,3691,1,Yes,15,3,1,7,3,7,5,6,12th,10-02-2014,Work Accident,OFFICE,4,2,Yes,Job Event,Contract
18626,29,No,Travel_Rarely,Research & Development,28,Female,3,1,Research Scientist,4,Divorced,2514,4,No,22,4,1,11,1,7,1,7,Post-Graduation,22-01-2014,Work Environment,OFFICE,1,3,Yes,Job Portal,Contract
12394,29,No,Travel_Frequently,Research & Development,10,Female,3,1,Research Scientist,2,Divorced,3291,0,No,14,3,2,8,2,7,1,1,PHD,15-03-2014,Work Accident,OFFICE,1,1,No,Walk-in,Contract
12016,38,No,Travel_Rarely,Human Resources,1,Male,4,1,Human Resources,3,Married,2844,1,No,13,3,1,7,2,7,5,0,Graduation,06-03-2014,Salary,OFFICE,4,2,No,Job Portal,Part Time
19093,35,No,Travel_Rarely,Research & Development,2,Male,2,3,Manufacturing Director,2,Divorced,10274,2,No,18,3,1,15,2,7,6,4,Graduation,11-05-2014,Better Opportunity,WFH,2,0,Yes,Walk-in,FullTime
17415,53,No,Travel_Rarely,Research & Development,7,Female,3,5,Manager,3,Divorced,18606,3,No,18,3,1,26,6,7,4,7,Graduation,22-04-2014,Salary,WFH,2,2,No,Job Event,Contract
13156,35,No,Travel_Rarely,Sales,17,Male,3,2,Sales Executive,1,Married,8966,3,Yes,15,3,3,15,2,7,1,7,12th,17-06-2014,Dept.Head,OFFICE,4,0,Yes,Job Event,Contract
15659,36,No,Travel_Rarely,Research & Development,6,M,1,1,Laboratory Technician,3,Divorced,2741,1,No,14,3,1,7,4,7,1,7,Post-Graduation,08-03-2014,Work Environment,OFFICE,2,0,No,Recruiter,Part Time
19054,36,No,Travel_Rarely,Research & Development,1,Female,1,3,Manufacturing Director,1,Divorced,10252,2,Yes,21,4,1,17,2,7,7,7,PHD,20-05-2014,Dept.Head,OFFICE,5,1,No,Recruiter,FullTime
13848,29,No,Travel_Rarely,Research & Development,1,Female,2,4,Research Director,4,Divorced,16124,3,No,14,3,2,9,2,7,1,7,12th,01-03-2014,Dept.Head,OFFICE,0,3,No,Walk-in,Contract
16552,51,No,Travel_Frequently,Research & Development,6,Female,2,1,Laboratory Technician,3,Single,2838,0,No,14,3,0,8,6,7,7,7,12th,02-01-2014,Better Opportunity,WFH,1,3,Yes,Job Portal,Contract
19005,29,Yes,Travel_Rarely,Research & Development,7,Female,3,1,Laboratory Technician,3,Divorced,3339,3,Yes,13,3,2,10,2,7,7,7,PHD,16-01-2014,Better Opportunity,WFH,1,2,Yes,Job Portal,Part Time
17867,36,No,Travel_Rarely,Research & Development,10,Female,3,3,Healthcare Representative,3,Married,7094,3,No,12,3,0,10,0,7,1,7,PHD,14-04-2014,Salary,WFH,1,0,Yes,Recruiter,Contract
15148,46,No,Travel_Rarely,Human Resources,1,Female,3,1,Human Resources,1,Single,3423,6,No,12,3,0,10,3,7,5,7,Graduation,16-02-2014,Dept.Head,OFFICE,5,3,Yes,Recruiter,Part Time
19451,56,No,Travel_Rarely,Human Resources,8,Male,3,5,Manager,2,Single,19717,6,No,14,3,0,36,4,7,7,7,12th,11-06-2014,Work Accident,OFFICE,3,2,Yes,Job Event,Part Time
15929,38,No,Travel_Rarely,Sales,2,Female,3,2,Sales Executive,1,Divorced,6893,3,No,15,3,1,11,3,7,1,7,PHD,07-03-2014,Dept.Head,OFFICE,0,3,No,Recruiter,Contract
19314,26,No,Travel_Rarely,Research & Development,7,Male,4,1,Laboratory Technician,1,Single,3578,0,No,12,3,0,8,2,7,0,7,PHD,03-06-2014,Dept.Head,WFH,3,0,Yes,Walk-in,Part Time
17314,55,No,Travel_Rarely,Research & Development,1,Male,4,4,Research Director,4,Divorced,14732,2,No,13,3,2,31,4,7,0,0,Post-Graduation,21-04-2014,Work Environment,OFFICE,3,0,No,Job Portal,Contract
18645,46,Yes,Travel_Rarely,Sales,9,Male,3,3,Sales Executive,4,Divorced,10096,4,No,11,3,1,28,1,7,4,3,12th,26-03-2014,Salary,OFFICE,4,0,Yes,Walk-in,FullTime
18075,45,No,Travel_Rarely,Research & Development,20,Male,1,3,Healthcare Representative,1,Divorced,10851,2,Yes,18,3,1,24,2,7,0,7,PHD,24-05-2014,Dept.Head,WFH,2,0,No,Recruiter,Contract
16554,31,Yes,Travel_Frequently,Research & Development,3,Female,3,1,Research Scientist,3,Single,4084,1,No,12,3,0,7,2,7,7,7,Post-Graduation,10-06-2014,Salary,OFFICE,1,2,No,Recruiter,Part Time
18070,29,No,Travel_Rarely,Research & Development,8,Female,1,2,Healthcare Representative,1,Married,9715,3,No,13,3,1,9,3,7,0,7,PHD,11-05-2014,Work Environment,WFH,5,0,Yes,Walk-in,Part Time
